Cruise,Day,Time,TimeStamp,Conductivity,Density [kg/m3],Salinity [PSU],Temperature1 [C],Chlorophyll [raw],Turbidity [raw],TurbidityNTU,Chlorophyll [ug/L],O2 Saturation [%],O2 Concentration [raw],Temperature2 [C],O2 Concentration [mg/L],Temperature3 [C],Depth [m],Pressure [kPa],DateTime,Latitude [N],Longitude [E],Distance [m]
March,3/22/19,9:09:50,1553281790,51.586,1022.933,34.267,24.517,NA,NA,NA,NA,84.99,221.088,24.541,7.074816,24.192,2.7489737,129.945,3/22/19 19:09,21.286378,-157.843755,3365.445154
March,3/22/19,9:09:51,1553281791,51.585,1022.935,34.268,24.513,162,474,2.5864,1.3794,84.904,220.854,24.544,7.067328,24.188,2.86116655,131.072,3/22/19 19:09,21.286373,-157.843758,3365.89388
March,3/22/19,9:09:52,1553281792,51.5765,1022.9255,34.2575,24.519,NA,NA,NA,NA,85.703,222.925,24.546,7.1336,24.188,2.88645225,131.326,3/22/19 19:09,21.286368,-157.84376,3366.242874
March,3/22/19,9:09:53,1553281793,51.545,1022.902,34.23,24.525,NA,NA,NA,NA,NA,NA,NA,NA,24.188,2.91173795,131.58,3/22/19 19:09,21.286367,-157.843763,3366.572504
March,3/22/19,9:09:54,1553281794,51.541,1022.897,34.224,24.528,151,451,2.4461,1.2463,84.416,219.574,24.547,7.026368,24.192,3.0647463,133.117,3/22/19 19:09,21.286363,-157.843765,3366.891832
March,3/22/19,9:09:55,1553281795,51.527,1022.89,34.2145,24.527,NA,NA,NA,NA,86.217,224.265,24.545,7.17648,24.187,3.10725415,133.544,3/22/19 19:09,21.286362,-157.843767,3367.121555
March,3/22/19,9:09:56,1553281796,51.504,1022.874,34.195,24.531,146,407,2.1777,1.1858,84.515,219.84,24.544,7.03488,24.185,3.19366355,134.412,3/22/19 19:09,21.28636,-157.843768,3367.281278
March,3/22/19,9:09:57,1553281797,51.4555,1022.845,34.157,24.533,135,375,1.9825,1.0527,85.106,221.397,24.54,7.084704,24.183,3.28007295,135.28,3/22/19 19:09,21.28636,-157.84377,3367.481099
March,3/22/19,9:09:58,1553281798,51.433,1022.83,34.138,24.536,130,339,1.7629,0.9922,NA,NA,NA,NA,24.181,3.3936595,136.421,3/22/19 19:09,21.286357,-157.84377,3367.570875
March,3/22/19,9:09:59,1553281799,51.416,1022.815,34.121,24.541,128,326,1.6836,0.968,84.774,220.566,24.532,7.058112,24.177,3.44472865,136.934,3/22/19 19:09,21.286357,-157.84377,3367.570875
March,3/22/19,9:10:00,1553281800,51.417,1022.822,34.127,24.5345,129,358,1.8788,0.9801,86.265,224.481,24.523,7.183392,24.173,3.4957978,137.447,3/22/19 19:10,21.286355,-157.843772,3367.830575
March,3/22/19,9:10:01,1553281801,51.423,1022.827,34.133,24.533,129,342,1.7812,0.9801,86.934,226.255,24.516,7.24016,24.169,3.5666774,138.159,3/22/19 19:10,21.286353,-157.843772,3367.890513
March,3/22/19,9:10:02,1553281802,51.473,1022.858,34.1725,24.5295,118,374,1.9764,0.847,NA,NA,NA,NA,24.166,3.7016672,139.515,3/22/19 19:10,21.286353,-157.843772,3367.890513
March,3/22/19,9:10:03,1553281803,51.495,1022.867,34.187,24.533,109,565,3.1415,0.7381,86.202,224.374,24.51,7.179968,24.163,3.774089825,140.2425,3/22/19 19:10,21.286353,-157.843772,3367.890513
March,3/22/19,9:10:04,1553281804,51.49,1022.869,34.187,24.528,106,615,3.4465,0.7018,87.607,228.061,24.503,7.297952,24.16,3.84651245,140.97,3/22/19 19:10,21.286353,-157.843772,3367.890513
March,3/22/19,9:10:05,1553281805,51.492,1022.8715,34.1895,24.5265,105,681,3.8491,0.6897,88.06,229.274,24.495,7.336768,24.156,3.9031564,141.539,3/22/19 19:10,21.286355,-157.843772,3367.830575
March,3/22/19,9:10:06,1553281806,51.481,1022.868,34.184,24.523,99,815,4.6665,0.6171,87.815,228.669,24.487,7.317408,24.153,3.976275875,142.2735,3/22/19 19:10,21.286357,-157.843772,3367.770681
March,3/22/19,9:10:07,1553281807,51.46,1022.867,34.177,24.51,NA,NA,NA,NA,NA,NA,NA,NA,24.15,4.04939535,143.008,3/22/19 19:10,21.286358,-157.843772,3367.740751
March,3/22/19,9:10:08,1553281808,51.4375,1022.8535,34.1595,24.5115,NA,NA,NA,NA,88.898,231.519,24.48,7.408608,24.143,4.1729369,144.249,3/22/19 19:10,21.28636,-157.843772,3367.680922
March,3/22/19,9:10:09,1553281809,51.437,1022.847,34.154,24.518,NA,NA,NA,NA,88.579,230.726,24.471,7.383232,24.139,4.203001,144.551,3/22/19 19:10,21.286363,-157.843772,3367.591261
March,3/22/19,9:10:10,1553281810,51.4455,1022.8625,34.17,24.506,91,781,4.4591,0.5203,89.47,233.095,24.46,7.45904,24.135,4.2087749,144.609,3/22/19 19:10,21.286365,-157.843772,3367.531541
March,3/22/19,9:10:11,1553281811,51.446,1022.864,34.171,24.505,90,730,4.148,0.5082,NA,NA,NA,NA,24.131,4.2145488,144.667,3/22/19 19:10,21.286367,-157.843772,3367.471865
March,3/22/19,9:14:44,1553282084,43.714,1018.1075,28.1035,25.1065,268,397,2.1167,2.662,96.889,253.436,24.246,8.109952,24.277,0.30034235,105.348,3/22/19 19:14,21.28762,-157.840922,3047.364778
March,3/22/19,9:14:45,1553282085,46.151,1019.445,29.87,25.084,414,467,2.5437,4.4286,98.198,256.827,24.252,8.218464,24.246,0.5100942,107.455,3/22/19 19:14,21.28762,-157.840923,3047.466513
March,3/22/19,9:14:46,1553282086,47.936,1020.434,31.177,25.068,301,451,2.4461,3.0613,NA,NA,NA,NA,24.251,0.63712,108.731,3/22/19 19:14,21.287618,-157.840925,3047.713397
March,3/22/19,9:14:47,1553282087,49.842,1021.4945,32.577,25.056,269,431,2.3241,2.6741,97.53,254.834,24.304,8.154688,24.261,0.697696175,109.3395,3/22/19 19:14,21.287618,-157.840925,3047.713397
March,3/22/19,9:14:48,1553282088,51.017,1022.155,33.448,25.045,280,444,2.4034,2.8072,93.736,244.745,24.343,7.83184,24.271,0.75827235,109.948,3/22/19 19:14,21.287618,-157.840925,3047.713397
March,3/22/19,9:14:49,1553282089,51.14,1022.229,33.543,25.039,NA,NA,NA,NA,89.947,234.727,24.371,7.511264,24.292,0.8206902,110.575,3/22/19 19:14,21.287618,-157.840927,3047.916858
March,3/22/19,9:14:50,1553282090,51.0485,1022.191,33.4865,25.024,NA,NA,NA,NA,NA,NA,NA,NA,24.305,0.82098885,110.578,3/22/19 19:14,21.287618,-157.840927,3047.916858
March,3/22/19,9:14:51,1553282091,51.341,1022.367,33.714,25.008,280,451,2.4461,2.8072,86.887,226.649,24.393,7.252768,24.309,0.91755235,111.548,3/22/19 19:14,21.287618,-157.840928,3048.01859
March,3/22/19,9:14:52,1553282092,51.534,1022.47,33.852,25.013,NA,NA,NA,NA,84.832,221.183,24.418,7.077856,24.313,1.01411585,112.518,3/22/19 19:14,21.287617,-157.840928,3048.040311
March,3/22/19,9:14:53,1553282093,51.6295,1022.5425,33.9395,24.9915,245,566,3.1476,2.3837,82.858,215.924,24.446,6.909568,24.33,1.2210803,114.597,3/22/19 19:14,21.287617,-157.840928,3048.040311
March,3/22/19,9:14:54,1553282094,51.646,1022.561,33.959,24.981,NA,NA,NA,NA,NA,NA,NA,NA,24.3305,1.2487552,114.875,3/22/19 19:14,21.287617,-157.84093,3048.24377
March,3/22/19,9:14:55,1553282095,51.649,1022.5615,33.961,24.982,236,566,3.1476,2.2748,82.758,215.579,24.468,6.898528,24.331,1.2764301,115.153,3/22/19 19:14,21.287617,-157.84093,3048.24377
March,3/22/19,9:14:56,1553282096,51.661,1022.578,33.978,24.971,220,592,3.3062,2.0812,81.109,211.206,24.487,6.758592,24.332,1.3423322,115.815,3/22/19 19:14,21.287617,-157.840932,3048.447231
March,3/22/19,9:14:57,1553282097,51.651,1022.579,33.976,24.963,206,643,3.6173,1.9118,80.748,210.194,24.506,6.726208,24.336,1.52978485,117.698,3/22/19 19:14,21.287617,-157.840932,3048.447231
March,3/22/19,9:14:58,1553282098,51.6575,1022.592,33.989,24.953,182,636,3.5746,1.6214,79.495,206.865,24.523,6.61968,24.336,1.6397876,118.803,3/22/19 19:14,21.287617,-157.840932,3048.447231
March,3/22/19,9:14:59,1553282099,51.656,1022.603,33.998,24.939,180,663,3.7393,1.5972,NA,NA,NA,NA,24.336,1.74979035,119.908,3/22/19 19:14,21.287617,-157.840932,3048.447231
March,3/22/19,9:15:00,1553282100,51.651,1022.597,33.992,24.943,181,650,3.66,1.6093,79.906,207.876,24.538,6.652032,24.334,1.83958445,120.81,3/22/19 19:15,21.287617,-157.840933,3048.548962
March,3/22/19,9:15:01,1553282101,51.6525,1022.603,33.9975,24.937,NA,NA,NA,NA,80.439,209.217,24.55,6.694944,24.3335,1.86029085,121.018,3/22/19 19:15,21.287617,-157.840933,3048.548962
March,3/22/19,9:15:02,1553282102,51.645,1022.605,33.997,24.93,172,703,3.9833,1.5004,78.44,203.974,24.561,6.527168,24.333,1.88099725,121.226,3/22/19 19:15,21.287617,-157.840935,3048.752427
March,3/22/19,9:15:03,1553282103,51.646,1022.614,34.0055,24.92,172,681,3.8491,1.5004,NA,NA,NA,NA,24.332,2.01280145,122.55,3/22/19 19:15,21.287617,-157.840935,3048.752427
March,3/22/19,9:15:04,1553282104,51.647,1022.617,34.009,24.917,NA,NA,NA,NA,79.624,207.018,24.57,6.624576,24.327,2.10518385,123.478,3/22/19 19:15,21.287617,-157.840937,3048.955893
March,3/22/19,9:15:05,1553282105,51.641,1022.628,34.016,24.901,NA,NA,NA,NA,79.765,207.352,24.579,6.635264,24.326,2.158293775,124.0115,3/22/19 19:15,21.287617,-157.840938,3049.057627
March,3/22/19,9:15:06,1553282106,51.6355,1022.6265,34.014,24.8985,167,696,3.9406,1.4399,79.759,207.307,24.586,6.633824,24.325,2.2114037,124.545,3/22/19 19:15,21.287615,-157.840938,3049.101059
March,3/22/19,9:15:07,1553282107,51.636,1022.634,34.02,24.891,NA,NA,NA,NA,78.7,204.533,24.592,6.545056,24.32,2.34669215,125.904,3/22/19 19:15,21.287615,-157.84094,3049.304517
March,3/22/19,9:15:08,1553282108,51.6365,1022.6385,34.024,24.886,167,699,3.9589,1.4399,NA,NA,NA,NA,24.32,2.36859315,126.124,3/22/19 19:15,21.287615,-157.840942,3049.507977
March,3/22/19,9:15:09,1553282109,51.632,1022.644,34.028,24.877,NA,NA,NA,NA,78.86,204.931,24.597,6.557792,24.32,2.39049415,126.344,3/22/19 19:15,21.287613,-157.840943,3049.653174
March,3/22/19,9:15:10,1553282110,51.635,1022.641,34.026,24.881,NA,NA,NA,NA,78.856,204.902,24.602,6.556864,24.32,2.4351921,126.793,3/22/19 19:15,21.287613,-157.840945,3049.856625
March,3/22/19,9:15:11,1553282111,51.6295,1022.6525,34.0345,24.8655,164,730,4.148,1.4036,78.327,203.515,24.605,6.51248,24.315,2.5431043,127.877,3/22/19 19:15,21.287613,-157.840945,3049.856625
March,3/22/19,9:15:12,1553282112,51.623,1022.66,34.039,24.852,159,745,4.2395,1.3431,NA,NA,NA,NA,24.3135,2.613834575,128.5875,3/22/19 19:15,21.287613,-157.840945,3049.856625
March,3/22/19,9:15:13,1553282113,51.628,1022.66,34.041,24.856,158,732,4.1602,1.331,78.636,204.308,24.608,6.537856,24.312,2.68456485,129.298,3/22/19 19:15,21.287613,-157.840945,3049.856625
March,3/22/19,9:15:14,1553282114,51.6295,1022.6715,34.051,24.844,159,778,4.4408,1.3431,78.085,202.868,24.61,6.491776,24.311,2.75444895,130,3/22/19 19:15,21.287613,-157.840945,3049.856625
March,3/22/19,9:15:15,1553282115,51.627,1022.669,34.048,24.844,NA,NA,NA,NA,77.046,200.162,24.612,6.405184,24.308,2.85618905,131.022,3/22/19 19:15,21.287613,-157.840945,3049.856625
March,3/22/19,9:15:16,1553282116,51.626,1022.679,34.0565,24.8325,160,723,4.1053,1.3552,NA,NA,NA,NA,24.306,2.87112155,131.172,3/22/19 19:15,21.287613,-157.840945,3049.856625
March,3/22/19,9:15:17,1553282117,51.616,1022.674,34.05,24.832,148,695,3.9345,1.21,77.464,201.245,24.612,6.43984,24.304,2.88605405,131.322,3/22/19 19:15,21.287613,-157.840945,3049.856625
March,3/22/19,9:15:18,1553282118,51.59,1022.67,34.039,24.82,138,685,3.8735,1.089,77.864,202.279,24.614,6.472928,24.301,2.9771423,132.237,3/22/19 19:15,21.287613,-157.840945,3049.856625
March,3/22/19,9:15:19,1553282119,51.587,1022.6695,34.038,24.819,134,623,3.4953,1.0406,78.556,204.076,24.614,6.530432,24.3,3.0386642,132.855,3/22/19 19:15,21.287613,-157.840945,3049.856625
March,3/22/19,9:15:20,1553282120,51.587,1022.665,34.034,24.824,NA,NA,NA,NA,78.577,204.136,24.613,6.532352,24.299,3.1001861,133.473,3/22/19 19:15,21.287613,-157.840947,3050.060079
March,3/22/19,9:15:21,1553282121,51.5825,1022.6725,34.0395,24.812,126,637,3.5807,0.9438,NA,NA,NA,NA,24.291,3.16618775,134.136,3/22/19 19:15,21.287613,-157.840948,3050.161807
March,3/22/19,9:15:22,1553282122,51.576,1022.683,34.047,24.796,127,636,3.5746,0.9559,79.656,206.955,24.609,6.62256,24.288,3.22193575,134.696,3/22/19 19:15,21.287613,-157.84095,3050.365264
March,3/22/19,9:15:23,1553282123,51.576,1022.681,34.046,24.798,130,602,3.3672,0.9922,79.897,207.604,24.603,6.643328,24.284,3.229153125,134.7685,3/22/19 19:15,21.287613,-157.840952,3050.568723
March,3/22/19,9:15:24,1553282124,51.5755,1022.6885,34.0515,24.79,131,607,3.3977,1.0043,80.401,208.942,24.595,6.686144,24.28,3.2363705,134.841,3/22/19 19:15,21.287613,-157.840953,3050.670454
March,3/22/19,9:15:25,1553282125,51.57,1022.686,34.049,24.788,128,621,3.4831,0.968,NA,NA,NA,NA,24.275,3.25757465,135.054,3/22/19 19:15,21.287613,-157.840955,3050.873916
March,3/22/19,9:15:26,1553282126,51.5655,1022.687,34.048,24.784,126,619,3.4709,0.9438,81.128,210.86,24.588,6.74752,24.265,3.2805707,135.285,3/22/19 19:15,21.287613,-157.840957,3051.077381
March,3/22/19,9:15:27,1553282127,51.557,1022.695,34.053,24.771,126,626,3.5136,0.9438,80.97,210.48,24.58,6.73536,24.264,3.30018205,135.482,3/22/19 19:15,21.287613,-157.840958,3051.179114
March,3/22/19,9:15:28,1553282128,51.555,1022.702,34.058,24.761,113,670,3.782,0.7865,82.234,213.798,24.572,6.841536,24.263,3.3197934,135.679,3/22/19 19:15,21.287613,-157.84096,3051.382582
March,3/22/19,9:15:29,1553282129,51.523,1022.6845,34.035,24.76,106,824,4.7214,0.7018,82.367,214.179,24.563,6.853728,24.258,3.4151623,136.637,3/22/19 19:15,21.287613,-157.840962,3051.586053
March,3/22/19,9:15:30,1553282130,51.507,1022.673,34.021,24.762,106,916,5.2826,0.7018,NA,NA,NA,NA,24.254,3.4402489,136.889,3/22/19 19:15,21.287612,-157.840963,3051.709486
March,3/22/19,9:15:31,1553282131,51.5295,1022.7005,34.05,24.746,109,882,5.0752,0.7381,83.403,216.926,24.55,6.941632,24.25,3.4653355,137.141,3/22/19 19:15,21.287612,-157.840967,3052.116424
March,3/22/19,9:15:32,1553282132,51.546,1022.706,34.06,24.75,108,917,5.2887,0.726,84,218.531,24.537,6.992992,24.245,3.4442309,136.929,3/22/19 19:15,21.287612,-157.840968,3052.21816
March,3/22/19,9:15:33,1553282133,51.545,1022.725,34.076,24.727,115,810,4.636,0.8107,83.718,217.849,24.524,6.971168,24.235,3.44443,136.931,3/22/19 19:15,21.287612,-157.84097,3052.421633
March,3/22/19,9:15:34,1553282134,51.5265,1022.7165,34.0635,24.7255,114,824,4.7214,0.7986,NA,NA,NA,NA,24.232,3.44492775,136.936,3/22/19 19:15,21.287612,-157.840972,3052.625108
March,3/22/19,9:15:35,1553282135,51.533,1022.719,34.067,24.727,NA,NA,NA,NA,84.54,220.033,24.513,7.041056,24.229,3.4454255,136.941,3/22/19 19:15,21.287612,-157.840975,3052.930326
March,3/22/19,9:15:36,1553282136,51.538,1022.748,34.094,24.697,114,818,4.6848,0.7986,84.408,219.735,24.502,7.03152,24.217,3.438457,136.871,3/22/19 19:15,21.287612,-157.840977,3053.133806
March,3/22/19,9:15:37,1553282137,51.5265,1022.7385,34.0825,24.7005,114,826,4.7336,0.7986,84.613,220.311,24.492,7.049952,24.2175,3.435022525,136.8365,3/22/19 19:15,21.287612,-157.840978,3053.235548
March,3/22/19,9:25:59,1553282759,36.55,1014.591,23.26,24.669,136,450,2.44,1.0648,98.984,258.845,24.26,8.28304,24.59,0.151664425,103.8545,3/22/19 19:25,21.288485,-157.836807,2610.171099
March,3/22/19,9:26:00,1553282760,36.809,1014.7395,23.451,24.6515,148,304,1.5494,1.21,96.977,253.567,24.266,8.114144,24.574,0.244893,104.791,3/22/19 19:26,21.288485,-157.836805,2609.966253
March,3/22/19,9:26:01,1553282761,37.047,1014.877,23.627,24.636,159,330,1.708,1.3431,NA,NA,NA,NA,24.539,0.2956635,105.301,3/22/19 19:26,21.288485,-157.836805,2609.966253
March,3/22/19,9:26:02,1553282762,37.5655,1015.1605,24,24.6245,167,310,1.586,1.4399,96.678,252.75,24.274,8.088,24.503,0.3197546,105.543,3/22/19 19:26,21.288485,-157.836803,2609.761411
March,3/22/19,9:26:03,1553282763,40.076,1016.513,25.793,24.611,202,337,1.7507,1.8634,95.788,250.392,24.28,8.012544,24.493,0.3764981,106.113,3/22/19 19:26,21.288485,-157.836803,2609.761411
March,3/22/19,9:26:04,1553282764,41.438,1017.256,26.776,24.6,261,362,1.9032,2.5773,96.034,250.991,24.29,8.031712,24.483,0.4332416,106.683,3/22/19 19:26,21.288485,-157.836803,2609.761411
March,3/22/19,9:26:05,1553282765,43.945,1018.622,28.587,24.597,317,375,1.9825,3.2549,NA,NA,NA,NA,24.461,0.56594175,108.016,3/22/19 19:26,21.288485,-157.836803,2609.761411
March,3/22/19,9:26:06,1553282766,44.039,1018.681,28.662,24.587,336,387,2.0557,3.4848,97.273,254.15,24.307,8.1328,24.461,0.585204675,108.2095,3/22/19 19:26,21.288485,-157.836803,2609.761411
March,3/22/19,9:26:07,1553282767,45.338,1019.396,29.609,24.584,453,461,2.5071,4.9005,98.997,258.548,24.329,8.273536,24.461,0.6044676,108.403,3/22/19 19:26,21.288485,-157.836803,2609.761411
March,3/22/19,9:26:08,1553282768,47.2865,1020.4715,31.035,24.584,484,495,2.7145,5.2756,98.285,256.504,24.367,8.208128,24.464,0.83631955,110.732,3/22/19 19:26,21.288485,-157.836803,2609.761411
March,3/22/19,9:26:09,1553282769,49.234,1021.55,32.466,24.589,NA,NA,NA,NA,NA,NA,NA,NA,24.479,1.03024295,112.68,3/22/19 19:26,21.288485,-157.836805,2609.966253
March,3/22/19,9:26:10,1553282770,49.2345,1021.552,32.467,24.587,625,529,2.9219,6.9817,97.848,255.136,24.415,8.164352,24.487,1.0122244,112.499,3/22/19 19:26,21.288485,-157.836805,2609.966253
March,3/22/19,9:26:11,1553282771,49.558,1021.726,32.701,24.595,NA,NA,NA,NA,95.042,247.639,24.454,7.924448,24.495,0.99420585,112.318,3/22/19 19:26,21.288483,-157.836805,2610.001492
March,3/22/19,9:26:12,1553282772,50.735,1022.378,33.567,24.603,NA,NA,NA,NA,91.16,237.36,24.492,7.59552,24.513,1.1623458,114.007,3/22/19 19:26,21.288483,-157.836805,2610.001492
March,3/22/19,9:26:13,1553282773,51.1725,1022.615,33.885,24.614,479,564,3.1354,5.2151,89.373,232.542,24.529,7.441344,24.5185,1.231582825,114.7025,3/22/19 19:26,21.288477,-157.836803,2609.903436
March,3/22/19,9:26:14,1553282774,51.533,1022.799,34.137,24.636,339,510,2.806,3.5211,NA,NA,NA,NA,24.524,1.30081985,115.398,3/22/19 19:26,21.288472,-157.836802,2609.891177
March,3/22/19,9:26:15,1553282775,51.5675,1022.815,34.1595,24.6395,307,537,2.9707,3.1339,86.572,225.124,24.56,7.203968,24.534,1.40017075,116.396,3/22/19 19:26,21.288472,-157.836802,2609.891177
March,3/22/19,9:26:16,1553282776,51.614,1022.832,34.186,24.65,NA,NA,NA,NA,84.223,218.916,24.585,7.005312,24.527,1.52241815,117.624,3/22/19 19:26,21.288472,-157.836802,2609.891177
March,3/22/19,9:26:17,1553282777,51.623,1022.823,34.181,24.666,276,557,3.0927,2.7588,82.114,213.334,24.61,6.826688,24.5285,1.587075875,118.2735,3/22/19 19:26,21.288472,-157.836802,2609.891177
March,3/22/19,9:26:18,1553282778,51.634,1022.816,34.1775,24.6805,265,522,2.8792,2.6257,NA,NA,NA,NA,24.53,1.6517336,118.923,3/22/19 19:26,21.288472,-157.836802,2609.891177
March,3/22/19,9:26:19,1553282779,51.635,1022.812,34.174,24.685,271,529,2.9219,2.6983,80.854,209.972,24.633,6.719104,24.525,1.62714475,118.676,3/22/19 19:26,21.288472,-157.836802,2609.891177
March,3/22/19,9:26:20,1553282780,51.663,1022.815,34.184,24.7005,272,524,2.8914,2.7104,79.792,207.14,24.652,6.62848,24.5265,1.6439687,118.845,3/22/19 19:26,21.288472,-157.836802,2609.891177
March,3/22/19,9:26:21,1553282781,51.686,1022.822,34.196,24.708,259,519,2.8609,2.5531,79.666,206.744,24.67,6.615808,24.528,1.66079265,119.014,3/22/19 19:26,21.288472,-157.836802,2609.891177
March,3/22/19,9:26:22,1553282782,51.7,1022.824,34.201,24.714,NA,NA,NA,NA,NA,NA,NA,NA,24.526,1.75894895,120,3/22/19 19:26,21.288473,-157.836802,2609.873073
March,3/22/19,9:26:23,1553282783,51.7085,1022.817,34.1975,24.728,235,563,3.1293,2.2627,79.892,207.265,24.687,6.63248,24.524,1.8836851,121.253,3/22/19 19:26,21.288473,-157.836803,2609.97542
March,3/22/19,9:26:24,1553282784,51.711,1022.817,34.198,24.729,227,586,3.2696,2.1659,79.57,206.371,24.703,6.603872,24.5245,1.916586375,121.5835,3/22/19 19:26,21.288473,-157.836805,2610.180115
March,3/22/19,9:26:25,1553282785,51.713,1022.809,34.191,24.74,220,609,3.4099,2.0812,79.035,204.93,24.717,6.55776,24.525,1.94948765,121.914,3/22/19 19:26,21.288475,-157.836807,2610.348791
March,3/22/19,9:26:26,1553282786,51.712,1022.8095,34.1915,24.7385,222,613,3.4343,2.1054,77.816,201.721,24.729,6.455072,24.521,2.01857535,122.608,3/22/19 19:26,21.288477,-157.836807,2610.312929
March,3/22/19,9:26:27,1553282787,51.712,1022.798,34.182,24.751,222,592,3.3062,2.1054,NA,NA,NA,NA,24.517,1.97497245,122.17,3/22/19 19:26,21.288478,-157.836808,2610.397441
March,3/22/19,9:26:28,1553282788,51.7115,1022.7965,34.1805,24.753,NA,NA,NA,NA,77.399,200.601,24.74,6.419232,24.5165,1.939283775,121.8115,3/22/19 19:26,21.28848,-157.836808,2610.361834
March,3/22/19,9:26:29,1553282789,51.712,1022.788,34.173,24.762,229,621,3.4831,2.1901,76.757,198.9,24.75,6.3648,24.516,1.9035951,121.453,3/22/19 19:26,21.288482,-157.836807,2610.223982
March,3/22/19,9:26:30,1553282790,51.712,1022.79,34.174,24.761,228,617,3.4587,2.178,77.209,200.04,24.759,6.40128,24.518,1.88497925,121.266,3/22/19 19:26,21.288483,-157.836805,2610.001492
March,3/22/19,9:26:31,1553282791,51.7075,1022.7815,34.1665,24.767,229,632,3.5502,2.1901,NA,NA,NA,NA,24.516,1.888513275,121.3015,3/22/19 19:26,21.288483,-157.836805,2610.001492
March,3/22/19,9:26:32,1553282792,51.709,1022.777,34.163,24.774,223,639,3.5929,2.1175,76.005,196.893,24.766,6.300576,24.514,1.8920473,121.337,3/22/19 19:26,21.288483,-157.836805,2610.001492
March,3/22/19,9:26:33,1553282793,51.709,1022.7705,34.1575,24.781,222,641,3.6051,2.1054,75.741,196.184,24.773,6.277888,24.518,1.92101635,121.628,3/22/19 19:26,21.288483,-157.836805,2610.001492
March,3/22/19,9:26:34,1553282794,51.709,1022.766,34.153,24.787,217,640,3.599,2.0449,75.068,194.419,24.779,6.221408,24.513,1.97556975,122.176,3/22/19 19:26,21.288483,-157.836805,2610.001492
March,3/22/19,9:26:35,1553282795,51.709,1022.763,34.151,24.79,216,623,3.4953,2.0328,75.073,194.413,24.784,6.221216,24.5125,1.98671935,122.288,3/22/19 19:26,21.288483,-157.836805,2610.001492
March,3/22/19,9:26:36,1553282796,51.709,1022.7545,34.1435,24.7995,216,600,3.355,2.0328,NA,NA,NA,NA,24.512,1.99786895,122.4,3/22/19 19:26,21.288483,-157.836805,2610.001492
March,3/22/19,9:26:37,1553282797,51.707,1022.753,34.141,24.799,213,591,3.3001,1.9965,74.7,193.43,24.789,6.18976,24.513,2.0192722,122.615,3/22/19 19:26,21.288485,-157.836805,2609.966253
March,3/22/19,9:26:38,1553282798,51.707,1022.7535,34.142,24.799,213,580,3.233,1.9965,74.074,191.794,24.793,6.137408,24.5115,2.026589125,122.6885,3/22/19 19:26,21.288485,-157.836805,2609.966253
March,3/22/19,9:26:39,1553282799,51.706,1022.748,34.137,24.804,210,578,3.2208,1.9602,74.087,191.811,24.798,6.137952,24.51,2.03390605,122.762,3/22/19 19:26,21.288485,-157.836805,2609.966253
March,3/22/19,9:26:40,1553282800,51.706,1022.741,34.131,24.812,209,565,3.1415,1.9481,NA,NA,NA,NA,24.509,2.04724575,122.896,3/22/19 19:26,21.288485,-157.836805,2609.966253
